ID,EMAIL,GPN,NOME,SALARIO_BASE_FY_ATUAL,EMPLOYEE_STATUS,PAIS,GENDER,LOCATION_CITY,SERVICE_LINE,SUB_SL,RANK_ATUAL,EXP_LEV_ATUAL,JOB_TITLE,HIRING_DATE,PROPORCIONAL_HIRING_DATE,LAST_PROMOTION_DATE,UTILIZAÇAO,PROMOÇAO,LEAD_ATUAL,RANK_FUTURO,EXP_LEVEL_FUTURO,ACTUAL,SMUS_ID,JOBS_ID,LEVEL
100,BR1222643580@ey.com.br,BR1222643580,Paul Anaya,1000,Active,Brasil,M,Curitiba,Advisory,Risk,42-Senior,6,Especialista,9/1/2018 0:00,1,7/12/2020 0:00,0.454409,Progression,Progressing,42-Senior,6,0,9,4,0
101,BR1483631250@ey.com.br,BR1483631250,Andrew Cobb,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2020 0:00,0.333333,3/27/2020 0:00,0.665143,Progression,nan,44-Staff/Assistant,1,0,8,1,0
102,BR1529958290@ey.com.br,BR1529958290,Eugene Warren,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2017 0:00,1,8/24/2020 0:00,0.552201,Progression,Differentiating,44-Staff/Assistant,2,0,5,1,0
103,BR1163286480@ey.com.br,BR1163286480,Aaron Davidson,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,3/1/2018 0:00,1,5/3/2020 0:00,0.72179,Progression,nan,44-Staff/Assistant,1,0,6,1,0
104,BR1198546950@ey.com.br,BR1198546950,Glen Pittman,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,7/1/2016 0:00,1,4/11/2021 0:00,0.138443,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
105,BR1478444180@ey.com.br,BR1478444180,Norma Flores,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,7/1/2019 0:00,1,1/12/2020 0:00,0.275764,Promotion,Progressing,42-Senior,3,0,9,1,0
106,BR984483560@ey.com.br,BR984483560,Ralph Sherman,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,2,Analista Senior,7/1/2016 0:00,1,10/23/2020 0:00,0.178,Freezing,Need to Progress,44-Staff/Assistant,2,0,6,1,0
107,BR1495112880@ey.com.br,BR1495112880,Woodrow Moody,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,8/1/2015 0:00,1,1/10/2021 0:00,0.200574,Progression,nan,44-Staff/Assistant,1,0,3,1,0
108,BR1343321270@ey.com.br,BR1343321270,Gladys Chol,1000,Active,Brasil,M,Campinas,Advisory,PI,42-Senior,4,Especialista,9/1/2017 0:00,1,10/17/2020 0:00,0.362714,Progression,Progressing,42-Senior,4,0,10,4,0
109,BR1063662280@ey.com.br,BR1063662280,Peggy Toliver,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,3/1/2020 0:00,0.333333,8/27/2020 0:00,0.216912,Promotion,Progressing,42-Senior,3,0,9,1,0
110,BR794699570@ey.com.br,BR794699570,Richard Showman,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,32-Manager,3,Gerente,4/1/2016 0:00,1,2/3/2021 0:00,0.125173,Progression,Progressing,32-Manager,3,0,5,2,0
111,BR628152280@ey.com.br,BR628152280,Felipe Rosiles,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,7/1/2015 0:00,1,2/1/2021 0:00,0.509702,Promotion,Differentiating,42-Senior,3,0,3,1,0
112,BR1143165870@ey.com.br,BR1143165870,Valerie Rogers,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,8/1/2015 0:00,1,4/8/2021 0:00,0.595889,Promotion,Differentiating,44-Staff/Assistant,2,0,9,1,0
113,BR1244482520@ey.com.br,BR1244482520,James Lawson,1000,Active,Brasil,M,Curitiba,Advisory,Other Advisory,44-Staff/Assistant,2,Analista Senior,11/1/2016 0:00,1,5/25/2020 0:00,0.514877,Progression,Strategic Impact,44-Staff/Assistant,2,0,2,1,0
114,BR581211550@ey.com.br,BR581211550,Isidro Conklin,1000,Active,Brasil,M,Recife,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2017 0:00,1,1/17/2020 0:00,0.717978,Promotion,Progressing,42-Senior,3,0,6,1,0
115,BR1266657780@ey.com.br,BR1266657780,Raymond Wilson,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,2,Analista Senior,9/1/2018 0:00,1,5/26/2020 0:00,0.18369,Promotion,Differentiating,44-Staff/Assistant,2,0,11,1,0
116,BR553916310@ey.com.br,BR553916310,Valerie Smith,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2018 0:00,1,4/4/2020 0:00,0.262544,Promotion,Differentiating,42-Senior,3,0,6,1,0
117,BR996686860@ey.com.br,BR996686860,Howard Mcgonigle,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2015 0:00,1,1/21/2021 0:00,0.611555,Progression,Progressing,44-Staff/Assistant,2,0,10,1,0
118,BR1297846340@ey.com.br,BR1297846340,Emily Pugh,1000,Active,Brasil,M,São Paulo,Advisory,Risk,42-Senior,1,Especialista,12/1/2015 0:00,1,4/13/2020 0:00,0.450516,Promotion,Strategic Impact,32-Manager,1,0,9,4,0
119,BR849532620@ey.com.br,BR849532620,Jaime Johnston,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,42-Senior,4,Especialista,1/1/2014 0:00,1,11/23/2020 0:00,0.380867,Promotion,Progressing,32-Manager,1,0,12,4,0
120,BR811417520@ey.com.br,BR811417520,Kevin Weitzel,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,21-Senior Manager,5,Gerente Senior,5/1/2019 0:00,1,4/19/2021 0:00,0.232486,Progression,Need to Progress,21-Senior Manager,5,0,1,3,0
121,BR1196379460@ey.com.br,BR1196379460,Keith Hazelrigg,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,42-Senior,1,Especialista,2/1/2017 0:00,1,3/31/2020 0:00,0.629817,Promotion,Differentiating,32-Manager,1,0,9,4,0
122,BR1787776990@ey.com.br,BR1787776990,Henry James,1000,Active,Brasil,M,Campinas,Advisory,Risk,42-Senior,1,Especialista,3/1/2014 0:00,1,9/10/2020 0:00,0.79063,Promotion,Differentiating,32-Manager,1,0,3,4,0
123,BR1141251790@ey.com.br,BR1141251790,Gladys Pettinato,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,9/1/2014 0:00,1,9/6/2020 0:00,0.504986,Progression,nan,44-Staff/Assistant,1,0,9,1,0
124,BR1492255140@ey.com.br,BR1492255140,Mildred Roney,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,1,Analista Senior,7/1/2017 0:00,1,4/17/2020 0:00,0.189243,Progression,nan,44-Staff/Assistant,1,0,6,1,0
125,BR941265570@ey.com.br,BR941265570,Lloyd Pender,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2015 0:00,1,9/25/2020 0:00,0.668039,Progression,Need to Progress,44-Staff/Assistant,3,0,11,1,0
126,BR1249182780@ey.com.br,BR1249182780,Steven Price,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,42-Senior,4,Especialista,10/1/2019 0:00,0.75,12/30/2020 0:00,0.412987,Progression,Progressing,42-Senior,4,0,11,4,0
127,BR697259580@ey.com.br,BR697259580,Jeffrey Austin,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2016 0:00,1,11/8/2020 0:00,0.45601,Separation,Need to Progress,44-Staff/Assistant,1,0,11,1,0
128,BR966268440@ey.com.br,BR966268440,Francis Ledford,1000,Active,Brasil,M,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2019 0:00,1,11/18/2020 0:00,0.477719,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
129,BR723355960@ey.com.br,BR723355960,Curtis Chandler,1000,Active,Brasil,M,Recife,Advisory,Risk,42-Senior,4,Especialista,9/1/2018 0:00,1,7/24/2020 0:00,0.2738,Progression,Progressing,42-Senior,4,0,9,4,0
130,BR724222410@ey.com.br,BR724222410,William Schneider,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2014 0:00,1,3/25/2020 0:00,0.361311,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
131,BR1063894870@ey.com.br,BR1063894870,Jack Bender,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,1,Analista Senior,4/1/2016 0:00,1,5/6/2020 0:00,0.193391,Progression,nan,44-Staff/Assistant,1,0,6,1,0
132,BR591192330@ey.com.br,BR591192330,Kara Gage,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2020 0:00,0.166667,6/24/2020 0:00,0.547685,Promotion,Strategic Impact,44-Staff/Assistant,2,0,3,1,0
133,BR412433630@ey.com.br,BR412433630,Sheri Eddington,1000,Active,Brasil,F,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2018 0:00,1,11/24/2020 0:00,0.246743,Promotion,Differentiating,44-Staff/Assistant,2,0,8,1,0
134,BR416542580@ey.com.br,BR416542580,Jacqueline Oxendine,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,3,Especialista,4/1/2019 0:00,1,2/18/2020 0:00,0.789792,Promotion,Differentiating,32-Manager,1,0,12,4,0
135,BR536993960@ey.com.br,BR536993960,Gerald Love,1000,Active,Brasil,F,Curitiba,Advisory,Risk,21-Senior Manager,7,Gerente Senior,6/1/2016 0:00,1,8/24/2020 0:00,0.195183,Progression,Progressing,21-Senior Manager,7,0,5,3,0
136,BR1182586750@ey.com.br,BR1182586750,William Paquette,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,32-Manager,5,Gerente,1/1/2020 0:00,0.5,9/26/2020 0:00,0.443101,Progression,Strategic Impact,32-Manager,5,0,4,2,0
137,BR331111810@ey.com.br,BR331111810,Gilbert Dininno,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,21-Senior Manager,2,Gerente Senior,5/1/2018 0:00,1,1/12/2020 0:00,0.320612,Progression,Progressing,21-Senior Manager,2,0,1,3,0
138,BR1631544270@ey.com.br,BR1631544270,Kenneth Thornton,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,1,Analista Senior,3/1/2014 0:00,1,3/6/2021 0:00,0.750325,Progression,nan,44-Staff/Assistant,1,0,11,1,0
139,BR846389270@ey.com.br,BR846389270,Sandra Tennant,1000,Active,Brasil,F,São Paulo,Advisory,Risk,42-Senior,6,Especialista,6/1/2014 0:00,1,11/4/2020 0:00,0.662993,Progression,Progressing,42-Senior,6,0,9,4,0
140,BR655567250@ey.com.br,BR655567250,Drew Peters,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2020 0:00,0.25,1/8/2020 0:00,0.320609,Freezing,Differentiating,44-Staff/Assistant,2,0,12,1,0
141,BR621297220@ey.com.br,BR621297220,Joseph Pridgen,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,12/1/2017 0:00,1,4/17/2020 0:00,0.60778,Progression,nan,44-Staff/Assistant,1,0,7,1,0
142,BR844856520@ey.com.br,BR844856520,Robert Cohen,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,21-Senior Manager,5,Gerente Senior,5/1/2015 0:00,1,3/26/2020 0:00,0.308917,Progression,Progressing,21-Senior Manager,5,0,9,3,0
143,BR829264280@ey.com.br,BR829264280,Ruth Reed,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,4/1/2016 0:00,1,7/20/2020 0:00,0.189426,Progression,nan,44-Staff/Assistant,1,0,8,1,0
144,BR1054923290@ey.com.br,BR1054923290,Sherry Leng,1000,Active,Brasil,F,Campinas,Advisory,PI,21-Senior Manager,1,Gerente Senior,2/1/2017 0:00,1,10/20/2020 0:00,0.147181,Promotion,Strategic Impact,13-Executive Director,1,0,1,3,0
145,BR549492940@ey.com.br,BR549492940,Doris Bullock,1000,Active,Brasil,F,Campinas,Advisory,Risk,42-Senior,6,Especialista,12/1/2017 0:00,1,7/27/2020 0:00,0.356281,Promotion,Progressing,32-Manager,1,0,5,4,0
146,BR323213370@ey.com.br,BR323213370,Kenneth Brawley,1000,Active,Brasil,F,Curitiba,Advisory,Risk,32-Manager,3,Gerente,11/1/2017 0:00,1,4/4/2020 0:00,0.691259,Progression,Differentiating,32-Manager,3,0,9,2,0
147,BR611439730@ey.com.br,BR611439730,Daisy Harkness,1000,Active,Brasil,F,Goiania,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2018 0:00,1,7/30/2020 0:00,0.338035,Progression,Differentiating,44-Staff/Assistant,1,0,9,1,0
148,BR568144790@ey.com.br,BR568144790,Joseph Little,1000,Active,Brasil,F,Recife,Advisory,PI,44-Staff/Assistant,2,Analista Senior,1/1/2018 0:00,1,9/20/2020 0:00,0.293619,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
149,BR1135837840@ey.com.br,BR1135837840,Thomas Bono,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,42-Senior,5,Especialista,9/1/2019 0:00,0.833333,6/1/2020 0:00,0.46934,Progression,Differentiating,42-Senior,5,0,9,4,0
150,BR975855660@ey.com.br,BR975855660,Barbara Bishop,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,2/1/2017 0:00,1,9/30/2020 0:00,0.307465,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
151,BR974165350@ey.com.br,BR974165350,Brian Laverriere,1000,Active,Brasil,F,Recife,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2015 0:00,1,9/2/2020 0:00,0.369101,Promotion,Differentiating,42-Senior,3,0,6,1,0
152,BR1566887910@ey.com.br,BR1566887910,Edith Pompey,1000,Active,Brasil,F,Brasilia - Ass,Advisory,Risk,42-Senior,4,Especialista,1/1/2019 0:00,1,5/5/2020 0:00,0.157203,Progression,Differentiating,42-Senior,4,0,9,4,0
153,BR1061846520@ey.com.br,BR1061846520,Frances Johnson,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,42-Senior,7,Especialista,10/1/2017 0:00,1,1/5/2021 0:00,0.47074,Progression,Progressing,42-Senior,7,0,1,4,0
154,BR1273966950@ey.com.br,BR1273966950,Todd Duncan,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,4/1/2019 0:00,1,11/17/2020 0:00,0.272646,Promotion,Progressing,42-Senior,3,0,9,1,0
155,BR456953980@ey.com.br,BR456953980,Thomas Quezada,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2020 0:00,0.166667,4/15/2021 0:00,0.744583,Progression,nan,44-Staff/Assistant,1,0,8,1,0
156,BR972717780@ey.com.br,BR972717780,Don Rivera,1000,Active,Brasil,F,Porto Alegre,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,11/1/2018 0:00,1,5/30/2020 0:00,0.546851,Progression,nan,44-Staff/Assistant,1,0,9,1,0
157,BR1263951770@ey.com.br,BR1263951770,Terry Syrett,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2020 0:00,0.333333,4/9/2021 0:00,0.666018,Progression,Differentiating,44-Staff/Assistant,3,0,6,1,0
158,BR966415860@ey.com.br,BR966415860,Jean Marquez,1000,Active,Brasil,F,Salvador,Advisory,Risk,42-Senior,1,Especialista,12/1/2014 0:00,1,8/7/2020 0:00,0.789983,Promotion,Progressing,32-Manager,1,0,3,4,0
159,BR1857841480@ey.com.br,BR1857841480,Kevin Givens,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,42-Senior,1,Especialista,9/1/2019 0:00,0.833333,12/13/2020 0:00,0.362229,Promotion,Differentiating,32-Manager,1,0,3,4,0
160,BR1772941440@ey.com.br,BR1772941440,Beth Mack,1000,Active,Brasil,F,São Paulo,Advisory,Risk,42-Senior,1,Especialista,1/1/2016 0:00,1,1/22/2021 0:00,0.514108,Promotion,Progressing,32-Manager,1,0,9,4,0
161,BR1111517380@ey.com.br,BR1111517380,Jacob Williams,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2015 0:00,1,11/19/2020 0:00,0.182829,Promotion,Differentiating,42-Senior,3,0,6,1,0
162,BR993121130@ey.com.br,BR993121130,Jason Ney,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2017 0:00,1,3/23/2021 0:00,0.579633,Progression,nan,44-Staff/Assistant,1,0,5,1,0
163,BR1139334140@ey.com.br,BR1139334140,Olivia Snow,1000,Active,Brasil,F,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,4/1/2014 0:00,1,8/7/2020 0:00,0.41886,Progression,Differentiating,44-Staff/Assistant,1,0,9,1,0
164,BR1785252760@ey.com.br,BR1785252760,Beth Roberts,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2018 0:00,1,4/30/2021 0:00,0.813303,Progression,nan,44-Staff/Assistant,1,0,6,1,0
165,BR1075176550@ey.com.br,BR1075176550,Diane Reed,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2017 0:00,1,1/6/2020 0:00,0.207147,Promotion,Progressing,44-Staff/Assistant,2,0,8,1,0
166,BR633368430@ey.com.br,BR633368430,Robyn Grainger,1000,Active,Brasil,F,Fortaleza,Advisory,PI,32-Manager,2,Gerente,3/1/2020 0:00,0.333333,3/26/2020 0:00,0.786802,Progression,Progressing,32-Manager,2,0,4,2,0
167,BR761983880@ey.com.br,BR761983880,Gerald Fortune,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,10/1/2016 0:00,1,9/22/2020 0:00,0.569484,Progression,nan,44-Staff/Assistant,1,0,7,1,0
168,BR488832960@ey.com.br,BR488832960,Amy Weaver,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,1,Analista Senior,6/1/2015 0:00,1,1/19/2020 0:00,0.374204,Progression,nan,44-Staff/Assistant,1,0,11,1,0
169,BR1485889940@ey.com.br,BR1485889940,Nicole Lowder,1000,Active,Brasil,F,Recife,Advisory,Risk,32-Manager,3,Gerente,11/1/2015 0:00,1,10/7/2020 0:00,0.231959,Progression,Differentiating,32-Manager,3,0,3,2,0
170,BR1577127440@ey.com.br,BR1577127440,Joyce Wright,1000,Active,Brasil,F,São Paulo,Advisory,Risk,42-Senior,7,Especialista,5/1/2018 0:00,1,5/25/2020 0:00,0.468984,Progression,Progressing,42-Senior,7,0,9,4,0
171,BR1542524390@ey.com.br,BR1542524390,Maribel Falgout,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,11/1/2016 0:00,1,8/30/2020 0:00,0.282243,Promotion,Progressing,44-Staff/Assistant,2,0,1,1,0
172,BR1365488740@ey.com.br,BR1365488740,Sadie White,1000,Active,Brasil,F,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,12/1/2018 0:00,1,4/8/2020 0:00,0.837174,Progression,Differentiating,44-Staff/Assistant,3,0,3,1,0
173,BR967751340@ey.com.br,BR967751340,Derek Ruiz,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2017 0:00,1,3/19/2021 0:00,0.218468,Promotion,Progressing,42-Senior,3,0,6,1,0
174,BR1195371250@ey.com.br,BR1195371250,Courtney Molina,1000,Active,Brasil,F,São Paulo,Advisory,PI,21-Senior Manager,5,Gerente Senior,2/1/2020 0:00,0.416667,1/27/2021 0:00,0.145701,Progression,Differentiating,21-Senior Manager,5,0,10,3,0
175,BR1716446390@ey.com.br,BR1716446390,Randall Garner,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,3/1/2015 0:00,1,12/31/2020 0:00,0.372531,Promotion,Strategic Impact,42-Senior,3,0,9,1,0
176,BR525968780@ey.com.br,BR525968780,Maria Zenger,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,1,Analista Senior,1/1/2016 0:00,1,9/19/2020 0:00,0.517496,Progression,nan,44-Staff/Assistant,1,0,7,1,0
177,BR1266663220@ey.com.br,BR1266663220,Joseph Moser,1000,Active,Brasil,F,Salvador,Advisory,PI,21-Senior Manager,2,Gerente Senior,11/1/2019 0:00,0.666667,6/5/2020 0:00,0.786451,Progression,Progressing,21-Senior Manager,2,0,10,3,0
178,BR1137618290@ey.com.br,BR1137618290,Patricia Watkins,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,9/1/2015 0:00,1,10/25/2020 0:00,0.510743,Progression,Progressing,44-Staff/Assistant,3,0,4,1,0
179,BR1589475240@ey.com.br,BR1589475240,Kerri Stone,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,1,Analista Senior,10/1/2016 0:00,1,11/8/2020 0:00,0.416269,Progression,nan,44-Staff/Assistant,1,0,6,1,0
180,BR1443389770@ey.com.br,BR1443389770,Jenny Stotts,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2019 0:00,1,1/30/2020 0:00,0.732193,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
181,BR813323690@ey.com.br,BR813323690,Thomas Alexander,1000,Active,Brasil,F,Campinas,Advisory,Risk,42-Senior,4,Especialista,5/1/2014 0:00,1,1/5/2021 0:00,0.717128,Progression,Progressing,42-Senior,4,0,3,4,0
182,BR837646840@ey.com.br,BR837646840,Royal Greenfield,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,9/1/2016 0:00,1,2/8/2021 0:00,0.606906,Promotion,Progressing,42-Senior,3,0,9,1,0
183,BR1299888810@ey.com.br,BR1299888810,Jacqueline Gahan,1000,Active,Brasil,F,Goiania,Advisory,Risk,32-Manager,4,Gerente,10/1/2016 0:00,1,8/1/2020 0:00,0.642358,Progression,Progressing,32-Manager,4,0,9,2,0
184,BR915526230@ey.com.br,BR915526230,Karen Joyce,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2015 0:00,1,12/4/2020 0:00,0.839353,Freezing,Differentiating,44-Staff/Assistant,3,0,4,1,0
185,BR1791458130@ey.com.br,BR1791458130,Mary Gonzalez,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,2/1/2020 0:00,0.416667,4/22/2020 0:00,0.368528,Promotion,Progressing,42-Senior,3,0,9,1,0
186,BR1311616210@ey.com.br,BR1311616210,Christopher Rice,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,1/1/2020 0:00,0.5,6/24/2020 0:00,0.479901,Progression,nan,44-Staff/Assistant,1,0,3,1,0
187,BR1023131730@ey.com.br,BR1023131730,Gertrude Mccurdy,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,42-Senior,4,Especialista,4/1/2020 0:00,0.25,10/12/2020 0:00,0.42096,Progression,Progressing,42-Senior,5,0,12,4,0
188,BR1523513130@ey.com.br,BR1523513130,Brian Morales,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,4,Analista Senior,11/1/2018 0:00,1,2/5/2021 0:00,0.623285,Promotion,Differentiating,42-Senior,3,0,12,1,0
189,BR887568740@ey.com.br,BR887568740,Elsa Luskey,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2018 0:00,1,1/8/2021 0:00,0.253347,Promotion,Differentiating,44-Staff/Assistant,2,0,5,1,0
190,BR895764750@ey.com.br,BR895764750,Curtis Shepherd,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,1/1/2020 0:00,0.5,1/4/2021 0:00,0.428091,Progression,Differentiating,44-Staff/Assistant,2,0,1,1,0
191,BR549562770@ey.com.br,BR549562770,Isaac Miles,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2017 0:00,1,4/16/2021 0:00,0.514277,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
192,BR913213890@ey.com.br,BR913213890,Veronica Richardson,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,1,Analista Senior,5/1/2015 0:00,1,4/5/2020 0:00,0.708843,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
193,BR1126762170@ey.com.br,BR1126762170,Willie Fleeger,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,32-Manager,2,Gerente,7/1/2016 0:00,1,1/9/2021 0:00,0.512655,Progression,Progressing,32-Manager,2,0,11,2,0
194,BR1255995410@ey.com.br,BR1255995410,William Taylor,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,7/1/2015 0:00,1,2/24/2021 0:00,0.431399,Freezing,Progressing,44-Staff/Assistant,2,0,6,1,0
195,BR1786381880@ey.com.br,BR1786381880,Johnson Russell,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,42-Senior,5,Especialista,1/1/2015 0:00,1,9/7/2020 0:00,0.489832,Progression,Differentiating,42-Senior,5,0,9,4,0
196,BR976219520@ey.com.br,BR976219520,Heidi Brinkerhoff,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,2,Analista Senior,1/1/2020 0:00,0.5,3/8/2021 0:00,0.288243,Promotion,Progressing,42-Senior,3,0,6,1,0
197,BR1237938490@ey.com.br,BR1237938490,Mary Phan,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,11/1/2018 0:00,1,1/17/2021 0:00,0.568751,Promotion,Differentiating,42-Senior,3,0,4,1,0
198,BR1099568370@ey.com.br,BR1099568370,Richard Corathers,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,12/1/2015 0:00,1,1/23/2021 0:00,0.476045,Progression,nan,44-Staff/Assistant,1,0,7,1,0
199,BR1118424520@ey.com.br,BR1118424520,Donald Silva,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,6/1/2019 0:00,1,4/22/2021 0:00,0.612921,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
200,BR1322224640@ey.com.br,BR1322224640,David Thompson,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,10/1/2017 0:00,1,1/8/2020 0:00,0.760397,Progression,Differentiating,44-Staff/Assistant,2,0,12,1,0
201,BR752314580@ey.com.br,BR752314580,Dorothy Kottke,1000,Active,Brasil,F,Fortaleza,Advisory,PI,66-Associate,1,Analista Junior,5/1/2019 0:00,1,2/27/2021 0:00,0.390536,Progression,Progressing,66-Associate,1,0,11,5,0
